0,635
10,41.50
20,5.60
30,1400
40,9.85
50,19.20
60,3185
70,10.85
80,3.30
90,3.20
100,10.60
110,4.50
120,10.80
130,20.75
140,3.80
150,19.75
160,2.00
170,3.80
180,8.80
190,4.05
200,18.95
210,8.80
220,1.60
230,21.00
240,8.30
250,1.80
260,540
270,3345
280,2
290,3.415
300,2580
310,66.65
320,5.15
330,
340,66.65
350,745
360,5.15
370,250
380,2580
390,250
400,540
410,3345
420,1475
430,1.80
440,6.05
450,21.00
460,18.95
470,10.60
480,425
490,3.60
500,456.
510,6.30
520,19.75
530,20.75
540,3.60
550,4.50
560,10.60
570,10.60
580,3.20
590,3.30
600,8.05
610,19.20
620,44.70
630,1400
640,10.15
650,41.50
660,5.60
670,635
680,5.60
690,36.25
700,44.70
710,9.20
720,9.85
730,1040
740,12.60
750,1470
760,3.00
770,5.15
780,3.60
790,20.75
800,10.80
810,11.95
820,9.70
830,10.15
840,14.45
850,3.40
860,425
870,3415
880,8.30
890,21.00
900,6.05
910,6.30
920,6.15
930,2
940,5.40
950,3.10
960,66.65
970,3185
980,250
990,3185
1000,250
1010,3.410
1020,75.00
1030,085
1040,2
1050,6.15
1060,6.30
1070,19.25
1080,6.05
1090,1.80
1100,8.30
1110,425
1120,6.10
1130,10.60
1140,10.15
1150,12.40
1160,11.30
1170,11.95
1180,3.60
1190,11.05
1200,5.40
1210,14.70
1220,8.05
1230,3.30
1240,9.85
1250,1400
1260,44.70
1270,9.20
1280,36.25
1290,565
1300,9.20
1310,3185
1320,2100
1330,10.60
1340,5.60
1350,4680
1360,11.45
1370,8.30
1380,3.35
1390,12.60
1400,6.30
1410,6.10
1420,10.60
1430,-26.20
1440,3.80
1450,19.20
1460,1475
1470,1.10
1480,430
1490,9.65
1500,7.70
1510,3.20
1520,10.60
1530,3685
1540,5535
1550,3.40
1560,3.15
1570,2580
1580,250
1590,45.65
1600,205
1610,230
1620,45.65
1630,425
1640,3.415
1650,2750
1660,5535
1670,3.40
1680,3685
1690,4.05
1700,3.20
1710,11.55
1720,6.10
1730,9.65
1740,16.00
1750,1.10
1760,15.35
1770,3.80
1780,12485
1790,4.50
1800,10.40
1810,12.35
1820,6.30
1830,10.85
1840,11.45
1850,3.35
1860,4680
1870,5.60
1880,2100
1890,10.60
1900,9.20
1910,3185
1920,230
1930,19.85
1940,2100
1950,17.45
1960,6.30
1970,29.10
1980,5.65
1990,3.80
2000,3.35
2010,8.30
2020,10.40
2030,6.10
2040,2.85
2050,11.05
2060,11.95
2070,8.10
2080,19.20
2090,3.15
2100,8.30
2110,19.25
2120,430
2130,1.10
2140,16.00
2150,41.10
2160,10.60
2170,14.85
2180,3345
2190,5.90
2200,24
2210,3.40
2220,75.00
2230,085
2240,425
2250,36.20
2260,425
2270,36.20
2280,230
2290,3.40
2300,75.00
2310,2750
2320,2
2330,5.90
2340,14.45
2350,41.10
2360,7.20
2370,0.95
2380,16.00
2390,9.65
2400,430
2410,2.50
2420,3.15
2430,10.15
2440,8.10
2450,11.95
2460,2.85
2470,12.35
2480,10.40
2490,30.30
2500,12.60
2510,3.35
2520,3.80
2530,5.60
2540,29.10
2550,1745
2560,9.20
2570,19.85
2580,1040
2590,230
2600,16495
2610,520
2620,12.15
2630,24.60
2640,66.40
2650,36.80
2660,2.50
2670,62.60
2680,2.20
2690,10.40
2700,3550
2710,3600
2720,53.30
2730,17.80
2740,103.60
2750,93.30
2760,20.75
2770,18.95
2780,25.05
2790,3.35
2800,31880
2810,4.55
2820,190.70
2830,211.65
2840,3.60
2850,515
2860,10
2870,155
2880,68.65
2890,450
2900,32.50
2910,60.20
2920,425
2930,21.40
2940,425
2950,14.25
2960,32.50
2970,17.10
2980,189.
2990,68.65
3000,770
3010,1150
3020,515
3030,22550
3040,3.60
3050,425
3060,190.70
3070,31185
3080,2015
3090,3.35
3100,18.95
3110,11400
3120,20.75
3130,14.20
3140,-103.60
3150,5670
3160,3600
3170,2845
3180,3.00
3190,6.50
3200,2.50
3210,63.30
3220,66.40
3230,50.60
3240,17.80
3250,12.15
3260,520
3270,16495
3280,58.30
3290,24.60
3300,520
3310,-62.60
3320,2.20
3330,13.0
3340,50.60
3350,66.40
3360,14.25
3370,3.00
3380,9.65
3390,2.50
3400,57.35
3410,22.60
3420,11.70
3430,20.75
3440,109.25
3450,11140
3460,17.80
3470,19.20
3480,24.80
3490,67.90
3500,23.05
3510,3.60
3520,22550
3530,-202.00
3540,4.55
3550,10
3560,28.15
3570,515
3580,450
3590,155
3600,5.15
3610,21.40
3620,1.10
3630,1195
3640,10.15
3650,22.80
3660,17.10
3670,22.80
3680,21.40
3690,1195
3700,1.10
3710,155
3720,5.15
3730,590
3740,3.00
3750,28.15
3760,10
3770,190.70
3780,4.55
3790,3.80
3800,22550
3810,23.05
3820,67.90
3830,24.80
3840,2015
3850,11140
3860,15.55
3870,11400
3880,2845
3890,11.70
3900,53600
3910,2.50
3920,6.50
3930,3.60
3940,14.25
3950,50.60
3960,1330
3970,64.75
3980,62.60
3990,2.50
4000,5.40
4010,8.30
4020,24.60
4030,3080
4040,2.25
4050,8.30
4060,83.45
4070,36.80
4080,17.80
4090,49.60
4100,5.60
4110,57.60
4120,8.15
4130,17.10
4140,2.50
4150,93.30
4160,20.75
4170,16.00
4180,11480
4190,58.10
4200,11.05
4210,3885
4220,16.85
4230,2305
4240,2870
4250,22145
4260,3.60
4270,425
4280,170.60
4290,3.40
4300,1150
4310,1160
4320,2305
4330,2.40
4340,14.25
4350,24.70
4360,4.65
4370,065
4380,04
4390,5.40
4400,770
4410,70
4420,04
4430,5.40
4440,24.70
4450,065
4460,4.65
4470,425
4480,14.25
4490,2305
4500,1.60
4510,9.00
4520,3.40
4530,4.05
4540,170.60
4550,-23120
4560,3.60
4570,18.95
4580,2305
4590,16.85
4600,3550
4610,58.10
4620,11.05
4630,16.00
4640,124.70
4650,93.30
4660,19.40
4670,2.50
4680,19.20
4690,10.40
4700,57.60
4710,49.60
4720,5.60
4730,10.60
4740,83.45
4750,36.80
4760,2.25
4770,30.80
4780,59.85
4790,10620
4800,36.80
4810,8470
4820,59.85
4830,2.25
4840,5.40
4850,10.60
4860,36.25
4870,2.50
4880,8.15
4890,11480
4900,15.55
4910,18.10
4920,5670
4930,3885
4940,7.20
4950,58.10
4960,2870
4970,2.70
4980,19.20
4990,170.60
5000,4.05
5010,3.80
5020,22145
5030,341.50
5040,300
5050,9.00
5060,10.15
5070,22.80
5080,9.05
5090,2.40
5100,60.20
5110,70
5120,590
5130,04
5140,70
5150,60.20
5160,9.05
5170,12.60
5180,10.15
5190,24.70
5200,9.00
5210,1160
5220,33195
5230,3.60
5240,22145
5250,16495
5260,4.05
5270,19.20
5280,25.25
5290,2.70
5300,57.35
5310,8.10
5320,3885
5330,19.40
5340,5670
5350,11140
5360,16.00
5370,3.15
5380,9.65
5390,36.25
5400,10.60
5410,5.60
5420,59.85
5430,2.20
5440,36.80
5450,83.45
5460,17390
5470,17390
5480,10145
5490,22.15
5500,11.70
5510,520
5520,51.70
5530,3.40
5540,68.20
5550,48.30
5560,4930
5570,6.80
5580,4.70
5590,20.10
5600,70.70
5610,11.05
5620,3650
5630,7.20
5640,6.55
5650,1875
5660,-26.00
5670,4.70
5680,3.35
5690,3.20
5700,29855
5710,3775
5720,32930
5730,34690
5740,11.80
5750,14.70
5760,425
5770,33.50
5780,
5790,12.60
5800,1170
5810,8.80
5820,44.30
5830,7390
5840,0.05
5850,7390
5860,4.70
5870,8.80
5880,44.30
5890,1170
5900,12.60
5910,270
5920,33.50
5930,425
5940,27.60
5950,341.50
5960,11.80
5970,3570
5980,32930
5990,-23120
6000,2.50
6010,3.35
6020,16.85
6030,-26.00
6040,6.05
6050,21.65
6060,1145
6070,7.20
6080,5650
6090,124.70
6100,19.20
6110,4.70
6120,10.40
6130,57.60
6140,68.20
6150,48.30
6160,51.70
6170,175
6180,515
6190,11.70
6200,22.15
6210,10145
6220,123.10
6230,10620
6240,123.10
6250,86.75
6260,35
6270,12.15
6280,47.65
6290,68.20
6300,675
6310,3.40
6320,49.60
6330,6.80
6340,4930
6350,20.10
6360,17.10
6370,3.15
6380,18.10
6390,21.65
6400,6.55
6410,28.45
6420,11.95
6430,4.70
6440,12.90
6450,2.70
6460,25.25
6470,3.00
6480,4.05
6490,1370
6500,34690
6510,32930
6520,3570
6530,22.75
6540,14.70
6550,13.10
6560,270
6570,6.60
6580,5.40
6590,71.40
6600,290
6610,44.30
6620,0.20
6630,53.80
6640,0.20
6650,4.70
6660,290
6670,71.40
6680,270
6690,6.60
6700,1170
6710,14.70
6720,22.75
6730,33195
6740,3570
6750,11.80
6760,34690
6770,4.05
6780,3.35
6790,2.50
6800,25.25
6810,12.90
6820,7.65
6830,28.45
6840,11.45
6850,21.65
6860,8.10
6870,18.10
6880,3.15
6890,17.10
6900,22.80
6910,2935
6920,6.80
6930,3.40
6940,6.15
6950,51.70
6960,47.65
6970,12095
6980,22.15
6990,86.75
7000,35
7010,123.10
7020,10145
7030,89.90
7040,158.60
7050,340
7060,236.75
7070,42.90
7080,56.45
7090,1.75
7100,475
7110,6475
7120,230
7130,70.70
7140,2.20
7150,4.70
7160,10.40
7170,660
7180,6.05
7190,12.40
7200,21.00
7210,53.30
7220,14.20
7230,2.70
7240,2.70
7250,25.05
7260,6390
7270,-26.00
7280,31880
7290,17.10
7300,3570
7310,33150
7320,3.20
7330,28.15
7340,-27.60
7350,7390
7360,0.05
7370,4.70
7380,59.85
7390,40
7400,190
7410,-29.90
7420,270
7430,040
7440,1190
7450,-29.90
7460,4.70
7470,40
7480,59.85
7490,71.50
7500,0.05
7510,-27.60
7520,22.20
7530,3.20
7540,3775
7550,33150
7560,33085
7570,17.10
7580,36.35
7590,6390
7600,2.70
7610,25.05
7620,3.20
7630,14.20
7640,21.00
7650,51.95
7660,6.05
7670,1875
7680,660
7690,5.60
7700,4.50
7710,2.20
7720,70.70
7730,6475
7740,230
7750,520
7760,56.45
7770,2.90
7780,236.75
7790,340
7800,41.50
7810,163.00
7820,89.90
7830,158.60
7840,89.90
7850,2.90
7860,56.45
7870,42.90
7880,12095
7890,8.30
7900,475
7910,89.05
7920,14.25
7930,22.80
7940,2935
7950,2.50
7960,51.95
7970,21.00
7980,12.40
7990,22.60
8000,5.40
8010,109.25
8020,2.70
8030,2.70
8040,67.90
8050,7.65
8060,29855
8070,3570
8080,17.10
8090,33085
8100,-202.00
8110,13.0
8120,2870
8130,22.75
8140,53.80
8150,4.70
8160,8.30
8170,71.50
8180,15.10
8190,270
8200,1190
8210,13.10
8220,1195
8230,15.10
8240,8.30
8250,71.50
8260,53.80
8270,0.20
8280,22.20
8290,2870
8300,13.0
8310,211.65
8320,1370
8330,33085
8340,331.50
8350,3570
8360,7.65
8370,36.35
8380,2.70
8390,3.00
8400,103.60
8410,12.40
8420,6.05
8430,22.60
8440,51.95
8450,11.95
8460,5.60
8470,660
8480,22.80
8490,4.50
8500,89.05
8510,475
8520,12.15
8530,42.90
8540,236.75
8550,2.90
8560,57.30
8570,86.75
8580,158.60
8590,445
8600,1240
8610,10.40
8620,515
8630,5285
8640,29.10
8650,1305
8660,6020
8670,8.10
8680,2.50
8690,3.35
8700,11.30
8710,18.95
8720,12.60
8730,5.40
8740,10.60
8750,21.70
8760,18530
8770,3.80
8780,11.80
8790,2.20
8800,3.15
8810,8.30
8820,18.80
8830,64.50
8840,12.40
8850,-2300
8860,430
8870,42.95
8880,23.95
8890,680
8900,4680
8910,1.30
8920,6.15
8930,040
8940,36.20
8950,45.35
8960,205
8970,5985
8980,205
8990,45.35
9000,300
9010,040
9020,220
9030,680
9040,4680
9050,23.95
9060,42.95
9070,-25.50
9080,430
9090,1155
9100,12.40
9110,18.80
9120,8.30
9130,15.35
9140,2.20
9150,3.35
9160,3.80
9170,21.70
9180,12485
9190,5.40
9200,12.00
9210,12.60
9220,17.80
9230,3.35
9240,11.30
9250,2.50
9260,13.10
9270,1305
9280,6350
9290,5285
9300,315
9310,31.85
9320,10.40
9330,1240
9340,445
9350,1240
9360,450
9370,2485
9380,6020
9390,23.25
9400,31.85
9410,5285
9420,2.50
9430,8.10
9440,17.80
9450,12.15
9460,-103.80
9470,18530
9480,12.20
9490,11.95
9500,-26.20
9510,11.80
9520,3.80
9530,1.50
9540,2.20
9550,1.65
9560,430
9570,7.20
9580,-25.50
9590,11.50
9600,64.50
9610,3685
9620,4680
9630,11.95
9640,245
9650,785
9660,-2.70
9670,53.10
9680,6.10
9690,6.15
9700,6.10
9710,6.15
9720,2.70
9730,5985
9740,680
9750,280
9760,11.95
9770,4680
9780,23.95
9790,12.40
9800,64.50
9810,7.20
9820,7.70
9830,-25.50
9840,0.95
9850,2.50
9860,1.50
9870,3.40
9880,8.10
9890,12.00
9900,-26.20
9910,151.00
9920,21.70
9930,30.30
9940,11.30
9950,17.80
9960,3.80
9970,12.85
9980,31.85
9990,5650
10000,6020
10010,23.25
10020,25
10030,450
10040,10.10
10050,810
10060,445
10070,11.05
10080,6350
10090,34.25
10100,38.20
10110,1855
10120,18.30
10130,12.20
10140,3.20
10150,13.10
10160,11.50
10170,-103.80
10180,5.40
10190,20.10
10200,3.80
10210,2.00
10220,0.20
10230,3.35
10240,8.80
10250,19.25
10260,495
10270,31185
10280,8.80
10290,9.90
10300,1.60
10310,5.40
10320,43.15
10330,3885
10340,5.80
10350,300
10360,130
10370,3.15
10380,3.60
10390,10.60
10400,10.60
10410,3.60
10420,130
10430,300
10440,040
10450,3885
10460,5.80
10470,4680
10480,5.40
10490,3415
10500,8.80
10510,25920
10520,9.90
10530,-2300
10540,495
10550,11.70
10560,3.35
10570,0.20
10580,2.70
10590,11.95
10600,5.60
10610,10.60
10620,10.60
10630,151.00
10640,3.15
10650,9.20
10660,12.20
10670,18.95
10680,1855
10690,5425
10700,40.40
10710,1305
10720,5490
10730,515
10740,810
10750,515
10760,10.10
10770,38.20
10780,5650
10790,5490
10800,1.05
10810,10.15
10820,12.20
10830,3.00
10840,18.30
10850,3.15
10860,12.85
10870,20.10
10880,5.15
10890,151.00
10900,11.50
10910,11.30
10920,9.70
10930,1.65
10940,1.50
10950,3.40
10960,3.60
10970,9.90
10980,25920
10990,3.40
11000,19.25
11010,15.30
11020,43.15
11030,2.50
11040,130
11050,3415
11060,205
11070,2.70
11080,53.10
11090,10.60
11100,3.15
11110,49.95
11120,315
11130,49.95
11140,785
11150,5.80
11160,53.10
11170,5.15
11180,205
11190,3.415
11200,2.50
11210,43.15
11220,15.30
11230,495
11240,19.25
11250,11.50
11260,259.20
11270,3.60
11280,11.70
11290,2.70
11300,1.65
11310,9.70
11320,11.30
11330,151.00
11340,12.20
11350,20.10
11360,5.60
11370,9.20
11380,3.15
11390,3.00
11400,1470
11410,12.15
11420,10.15
11430,5490
11440,10.40
11450,38.20
11460,5425
11470,10.10
11480,515
