0,384.00
10,380.00
20,382.00
30,386.00
40,384.00
50,384.00
60,386.00
70,380.00
80,382.00
90,382.00
100,382.00
110,380.00
120,382.00
130,382.00
140,380.00
150,380.00
160,380.00
170,380.00
180,380.00
190,380.00
200,382.00
210,380.00
220,380.00
230,382.00
240,384.00
250,380.00
260,382.00
270,386.00
280,382.00
290,384.00
300,386.00
310,390.00
320,384.00
330,384.00
340,390.00
350,38400
360,384.00
370,384.00
380,386.00
390,382.00
400,382.00
410,386.00
420,382.00
430,380.00
440,380.00
450,382.00
460,382.00
470,380.00
480,380.00
490,380.00
500,201.
510,380.00
520,380.00
530,382.00
540,380.00
550,380.00
560,382.00
570,382.00
580,382.00
590,382.00
600,380.00
610,384.00
620,388.00
630,386.00
640,384.00
650,380.00
660,382.00
670,384.00
680,382.00
690,388.00
700,388.00
710,384.00
720,384.00
730,386.00
740,380.00
750,382.00
760,382.00
770,380.00
780,380.00
790,382.00
800,382.00
810,380.00
820,380.00
830,380.00
840,380.00
850,380.00
860,380.00
870,380.00
880,384.00
890,382.00
900,380.00
910,384.00
920,384.00
930,382.00
940,382.00
950,384.00
960,390.00
970,386.00
980,384.00
990,386.00
1000,384.00
1010,384.00
1020,390.00
1030,382.00
1040,382.00
1050,384.00
1060,384.00
1070,382.00
1080,380.00
1090,380.00
1100,384.00
1110,380.00
1120,380.00
1130,380.00
1140,380.00
1150,380.00
1160,382.00
1170,380.00
1180,380.00
1190,382.00
1200,380.00
1210,382.00
1220,380.00
1230,382.00
1240,384.00
1250,386.00
1260,388.00
1270,384.00
1280,388.00
1290,382.00
1300,384.00
1310,386.00
1320,386.00
1330,384.00
1340,382.00
1350,388.00
1360,382.00
1370,380.00
1380,382.00
1390,382.00
1400,380.00
1410,380.00
1420,382.00
1430,378.00
1440,380.00
1450,380.00
1460,382.00
1470,380.00
1480,380.00
1490,382.00
1500,378.00
1510,382.00
1520,380.00
1530,388.00
1540,390.00
1550,384.00
1560,384.00
1570,386.00
1580,382.00
1590,380.00
1600,382.00
1610,382.00
1620,380.00
1630,382.00
1640,384.00
1650,386.00
1660,390.00
1670,384.00
1680,388.00
1690,380.00
1700,382.00
1710,376.00
1720,380.00
1730,382.00
1740,382.00
1750,380.00
1760,380.00
1770,380.00
1780,370.00
1790,380.00
1800,382.00
1810,382.00
1820,380.00
1830,380.00
1840,382.00
1850,382.00
1860,388.00
1870,382.00
1880,386.00
1890,384.00
1900,384.00
1910,386.00
1920,384.00
1930,384.00
1940,386.00
1950,386.00
1960,384.00
1970,382.00
1980,382.00
1990,382.00
2000,382.00
2010,380.00
2020,382.00
2030,380.00
2040,380.00
2050,382.00
2060,382.00
2070,380.00
2080,380.00
2090,380.00
2100,380.00
2110,382.00
2120,380.00
2130,380.00
2140,382.00
2150,380.00
2160,380.00
2170,380.00
2180,386.00
2190,384.00
2200,382.00
2210,384.00
2220,390.00
2230,382.00
2240,382.00
2250,386.00
2260,382.00
2270,386.00
2280,382.00
2290,384.00
2300,390.00
2310,386.00
2320,382.00
2330,384.00
2340,380.00
2350,380.00
2360,380.00
2370,380.00
2380,382.00
2390,382.00
2400,380.00
2410,380.00
2420,380.00
2430,380.00
2440,380.00
2450,382.00
2460,380.00
2470,382.00
2480,382.00
2490,378.00
2500,380.00
2510,382.00
2520,382.00
2530,382.00
2540,382.00
2550,386.00
2560,384.00
2570,384.00
2580,386.00
2590,384.00
2600,370.00
2610,382.00
2620,382.00
2630,380.00
2640,378.00
2650,380.00
2660,384.00
2670,378.00
2680,382.00
2690,380.00
2700,386.00
2710,386.00
2720,376.00
2730,382.00
2740,372.00
2750,374.00
2760,382.00
2770,380.00
2780,378.00
2790,384.00
2800,354.00
2810,384.00
2820,366.00
2830,364.00
2840,384.00
2850,38400
2860,38400
2870,382.00
2880,378.00
2890,38400
2900,380.00
2910,378.00
2920,384.00
2930,382.00
2940,384.00
2950,382.00
2960,380.00
2970,382.00
2980,485.0.
2990,378.00
3000,38400
3010,384.00
3020,38400
3030,364.00
3040,384.00
3050,384.00
3060,366.00
3070,354.00
3080,378.00
3090,384.00
3100,380.00
3110,372.00
3120,382.00
3130,382.00
3140,372.00
3150,376.00
3160,386.00
3170,384.00
3180,382.00
3190,382.00
3200,384.00
3210,378.00
3220,378.00
3230,380.00
3240,382.00
3250,382.00
3260,382.00
3270,370.00
3280,380.00
3290,380.00
3300,382.00
3310,378.00
3320,384.00
3330,382.00
3340,380.00
3350,378.00
3360,380.00
3370,382.00
3380,380.00
3390,382.00
3400,386.00
3410,384.00
3420,382.00
3430,382.00
3440,372.00
3450,372.00
3460,382.00
3470,380.00
3480,378.00
3490,376.00
3500,382.00
3510,384.00
3520,364.00
3530,366.00
3540,384.00
3550,38400
3560,382.00
3570,38400
3580,384.00
3590,382.00
3600,384.00
3610,382.00
3620,384.00
3630,32400
3640,382.00
3650,382.00
3660,382.00
3670,382.00
3680,382.00
3690,38400
3700,384.00
3710,382.00
3720,384.00
3730,38400
3740,384.00
3750,382.00
3760,38400
3770,366.00
3780,384.00
3790,384.00
3800,364.00
3810,382.00
3820,376.00
3830,378.00
3840,378.00
3850,372.00
3860,382.00
3870,372.00
3880,384.00
3890,382.00
3900,386.00
3910,382.00
3920,382.00
3930,382.00
3940,380.00
3950,380.00
3960,382.00
3970,378.00
3980,378.00
3990,384.00
4000,382.00
4010,380.00
4020,380.00
4030,380.00
4040,384.00
4050,380.00
4060,376.00
4070,380.00
4080,382.00
4090,380.00
4100,382.00
4110,386.00
4120,382.00
4130,378.00
4140,382.00
4150,374.00
4160,382.00
4170,382.00
4180,372.00
4190,386.00
4200,382.00
4210,386.00
4220,380.00
4230,378.00
4240,378.00
4250,364.00
4260,384.00
4270,384.00
4280,368.00
4290,384.00
4300,384.00
4310,382.00
4320,382.00
4330,384.00
4340,382.00
4350,382.00
4360,384.00
4370,382.00
4380,382.00
4390,384.00
4400,38400
4410,38400
4420,382.00
4430,384.00
4440,382.00
4450,382.00
4460,384.00
4470,384.00
4480,382.00
4490,382.00
4500,382.00
4510,384.00
4520,384.00
4530,384.00
4540,368.00
4550,362.00
4560,384.00
4570,380.00
4580,378.00
4590,380.00
4600,386.00
4610,386.00
4620,382.00
4630,382.00
4640,370.00
4650,374.00
4660,382.00
4670,382.00
4680,378.00
4690,380.00
4700,386.00
4710,380.00
4720,382.00
4730,382.00
4740,376.00
4750,380.00
4760,384.00
4770,380.00
4780,378.00
4790,374.00
4800,380.00
4810,376.00
4820,378.00
4830,384.00
4840,382.00
4850,382.00
4860,388.00
4870,382.00
4880,382.00
4890,372.00
4900,382.00
4910,382.00
4920,376.00
4930,386.00
4940,380.00
4950,386.00
4960,378.00
4970,384.00
4980,380.00
4990,368.00
5000,384.00
5010,384.00
5020,364.00
5030,352.00
5040,38400
5050,38400
5060,382.00
5070,382.00
5080,382.00
5090,384.00
5100,378.00
5110,38400
5120,32400
5130,382.00
5140,38400
5150,378.00
5160,382.00
5170,382.00
5180,382.00
5190,382.00
5200,384.00
5210,382.00
5220,354.00
5230,384.00
5240,364.00
5250,370.00
5260,384.00
5270,380.00
5280,378.00
5290,384.00
5300,386.00
5310,380.00
5320,386.00
5330,382.00
5340,376.00
5350,372.00
5360,382.00
5370,382.00
5380,380.00
5390,388.00
5400,382.00
5410,382.00
5420,378.00
5430,384.00
5440,380.00
5450,376.00
5460,374.00
5470,374.00
5480,374.00
5490,380.00
5500,384.00
5510,382.00
5520,380.00
5530,384.00
5540,378.00
5550,380.00
5560,386.00
5570,382.00
5580,380.00
5590,378.00
5600,374.00
5610,382.00
5620,386.00
5630,380.00
5640,380.00
5650,382.00
5660,378.00
5670,380.00
5680,384.00
5690,384.00
5700,358.00
5710,380.00
5720,354.00
5730,352.00
5740,382.00
5750,382.00
5760,382.00
5770,380.00
5780,38400
5790,382.00
5800,32400
5810,384.00
5820,380.00
5830,378.00
5840,384.00
5850,378.00
5860,384.00
5870,384.00
5880,380.00
5890,32400
5900,382.00
5910,382.00
5920,380.00
5930,382.00
5940,382.00
5950,352.00
5960,382.00
5970,380.00
5980,354.00
5990,362.00
6000,384.00
6010,384.00
6020,380.00
6030,378.00
6040,380.00
6050,382.00
6060,382.00
6070,380.00
6080,386.00
6090,370.00
6100,378.00
6110,380.00
6120,380.00
6130,386.00
6140,378.00
6150,380.00
6160,380.00
6170,382.00
6180,382.00
6190,384.00
6200,380.00
6210,374.00
6220,372.00
6230,374.00
6240,372.00
6250,376.00
6260,382.00
6270,382.00
6280,380.00
6290,378.00
6300,382.00
6310,384.00
6320,380.00
6330,382.00
6340,386.00
6350,378.00
6360,378.00
6370,382.00
6380,382.00
6390,382.00
6400,380.00
6410,378.00
6420,382.00
6430,380.00
6440,380.00
6450,384.00
6460,378.00
6470,384.00
6480,384.00
6490,382.00
6500,352.00
6510,354.00
6520,380.00
6530,382.00
6540,382.00
6550,32400
6560,382.00
6570,384.00
6580,384.00
6590,378.00
6600,38400
6610,380.00
6620,384.00
6630,380.00
6640,384.00
6650,384.00
6660,38400
6670,378.00
6680,382.00
6690,384.00
6700,32400
6710,382.00
6720,382.00
6730,354.00
6740,380.00
6750,382.00
6760,352.00
6770,384.00
6780,384.00
6790,384.00
6800,378.00
6810,380.00
6820,380.00
6830,378.00
6840,382.00
6850,382.00
6860,380.00
6870,382.00
6880,382.00
6890,378.00
6900,378.00
6910,384.00
6920,382.00
6930,384.00
6940,382.00
6950,380.00
6960,380.00
6970,374.00
6980,380.00
6990,376.00
7000,382.00
7010,372.00
7020,374.00
7030,376.00
7040,370.00
7050,382.00
7060,364.00
7070,380.00
7080,380.00
7090,382.00
7100,382.00
7110,378.00
7120,382.00
7130,374.00
7140,382.00
7150,380.00
7160,380.00
7170,382.00
7180,380.00
7190,382.00
7200,382.00
7210,376.00
7220,382.00
7230,384.00
7240,384.00
7250,378.00
7260,376.00
7270,378.00
7280,354.00
7290,382.00
7300,380.00
7310,354.00
7320,384.00
7330,382.00
7340,382.00
7350,378.00
7360,384.00
7370,384.00
7380,380.00
7390,38400
7400,32400
7410,382.00
7420,38400
7430,384.00
7440,32400
7450,382.00
7460,384.00
7470,38400
7480,380.00
7490,378.00
7500,384.00
7510,382.00
7520,382.00
7530,384.00
7540,380.00
7550,354.00
7560,352.00
7570,382.00
7580,376.00
7590,376.00
7600,384.00
7610,378.00
7620,384.00
7630,382.00
7640,382.00
7650,376.00
7660,380.00
7670,382.00
7680,382.00
7690,382.00
7700,380.00
7710,382.00
7720,374.00
7730,378.00
7740,382.00
7750,382.00
7760,380.00
7770,382.00
7780,364.00
7790,382.00
7800,380.00
7810,370.00
7820,376.00
7830,370.00
7840,376.00
7850,382.00
7860,380.00
7870,380.00
7880,374.00
7890,382.00
7900,382.00
7910,376.00
7920,380.00
7930,378.00
7940,384.00
7950,382.00
7960,376.00
7970,382.00
7980,382.00
7990,384.00
8000,380.00
8010,372.00
8020,384.00
8030,384.00
8040,376.00
8050,380.00
8060,358.00
8070,380.00
8080,382.00
8090,352.00
8100,366.00
8110,382.00
8120,382.00
8130,382.00
8140,380.00
8150,384.00
8160,384.00
8170,378.00
8180,382.00
8190,32400
8200,32400
8210,32400
8220,32400
8230,382.00
8240,384.00
8250,378.00
8260,380.00
8270,384.00
8280,382.00
8290,382.00
8300,382.00
8310,364.00
8320,382.00
8330,352.00
8340,354.00
8350,380.00
8360,380.00
8370,376.00
8380,384.00
8390,384.00
8400,372.00
8410,382.00
8420,380.00
8430,384.00
8440,376.00
8450,382.00
8460,382.00
8470,382.00
8480,378.00
8490,380.00
8500,376.00
8510,382.00
8520,382.00
8530,380.00
8540,364.00
8550,382.00
8560,380.00
8570,376.00
8580,370.00
8590,384.00
8600,386.00
8610,384.00
8620,382.00
8630,388.00
8640,382.00
8650,384.00
8660,388.00
8670,380.00
8680,382.00
8690,382.00
8700,382.00
8710,382.00
8720,382.00
8730,380.00
8740,382.00
8750,382.00
8760,366.00
8770,380.00
8780,380.00
8790,380.00
8800,380.00
8810,380.00
8820,382.00
8830,372.00
8840,382.00
8850,382.00
8860,378.00
8870,388.00
8880,386.00
8890,384.00
8900,388.00
8910,382.00
8920,384.00
8930,384.00
8940,386.00
8950,380.00
8960,382.00
8970,388.00
8980,382.00
8990,380.00
9000,384.00
9010,384.00
9020,382.00
9030,384.00
9040,388.00
9050,386.00
9060,388.00
9070,382.00
9080,378.00
9090,376.00
9100,382.00
9110,382.00
9120,380.00
9130,380.00
9140,380.00
9150,380.00
9160,380.00
9170,382.00
9180,370.00
9190,380.00
9200,382.00
9210,382.00
9220,382.00
9230,382.00
9240,382.00
9250,382.00
9260,380.00
9270,384.00
9280,388.00
9290,388.00
9300,382.00
9310,382.00
9320,384.00
9330,386.00
9340,384.00
9350,386.00
9360,384.00
9370,386.00
9380,388.00
9390,382.00
9400,382.00
9410,388.00
9420,382.00
9430,380.00
9440,382.00
9450,382.00
9460,372.00
9470,366.00
9480,382.00
9490,382.00
9500,378.00
9510,380.00
9520,380.00
9530,380.00
9540,380.00
9550,380.00
9560,378.00
9570,380.00
9580,382.00
9590,382.00
9600,372.00
9610,388.00
9620,388.00
9630,384.00
9640,382.00
9650,38400
9660,384.00
9670,388.00
9680,384.00
9690,384.00
9700,384.00
9710,384.00
9720,384.00
9730,388.00
9740,384.00
9750,382.00
9760,384.00
9770,388.00
9780,386.00
9790,382.00
9800,372.00
9810,380.00
9820,378.00
9830,382.00
9840,380.00
9850,380.00
9860,380.00
9870,380.00
9880,380.00
9890,382.00
9900,378.00
9910,368.00
9920,382.00
9930,378.00
9940,382.00
9950,382.00
9960,382.00
9970,380.00
9980,382.00
9990,388.00
10000,388.00
10010,382.00
10020,386.00
10030,384.00
10040,386.00
10050,384.00
10060,384.00
10070,384.00
10080,388.00
10090,388.00
10100,382.00
10110,386.00
10120,382.00
10130,382.00
10140,382.00
10150,380.00
10160,382.00
10170,372.00
10180,380.00
10190,382.00
10200,380.00
10210,380.00
10220,380.00
10230,380.00
10240,380.00
10250,382.00
10260,380.00
10270,354.00
10280,380.00
10290,384.00
10300,380.00
10310,386.00
10320,388.00
10330,388.00
10340,384.00
10350,384.00
10360,384.00
10370,382.00
10380,384.00
10390,38400
10400,38400
10410,384.00
10420,382.00
10430,384.00
10440,384.00
10450,388.00
10460,384.00
10470,388.00
10480,386.00
10490,380.00
10500,380.00
10510,358.00
10520,384.00
10530,382.00
10540,380.00
10550,380.00
10560,380.00
10570,380.00
10580,380.00
10590,380.00
10600,380.00
10610,382.00
10620,382.00
10630,368.00
10640,382.00
10650,380.00
10660,382.00
10670,382.00
10680,386.00
10690,388.00
10700,382.00
10710,384.00
10720,388.00
10730,384.00
10740,384.00
10750,384.00
10760,386.00
10770,382.00
10780,388.00
10790,388.00
10800,384.00
10810,384.00
10820,382.00
10830,382.00
10840,382.00
10850,382.00
10860,380.00
10870,382.00
10880,380.00
10890,368.00
10900,382.00
10910,382.00
10920,380.00
10930,380.00
10940,380.00
10950,380.00
10960,380.00
10970,384.00
10980,358.00
10990,380.00
11000,382.00
11010,384.00
11020,388.00
11030,384.00
11040,384.00
11050,384.00
11060,382.00
11070,384.00
11080,388.00
11090,38400
11100,382.00
11110,388.00
11120,382.00
11130,388.00
11140,384.00
11150,384.00
11160,388.00
11170,384.00
11180,382.00
11190,384.00
11200,384.00
11210,388.00
11220,384.00
11230,380.00
11240,382.00
11250,382.00
11260,358.00
11270,380.00
11280,380.00
11290,380.00
11300,380.00
11310,380.00
11320,382.00
11330,368.00
11340,382.00
11350,382.00
11360,380.00
11370,380.00
11380,382.00
11390,382.00
11400,382.00
11410,382.00
11420,384.00
11430,388.00
11440,384.00
11450,382.00
11460,388.00
11470,386.00
11480,384.00
